Source,Destination,Total_Stops,Price,Airline_IndiGo,Airline_Jet Airways,Airline_other,Additional_Info_Some info,Date_of_Journey_day,Date_of_Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_in_hours
2,2,0,0.07035098324180418,0,1,0,0,0.3076923076923077,0.33333333333333326,0.2608695652173913,0.0,0.34782608695652173,0.8181818181818181,0.034482758620689655
0,0,1,0.06986225611873496,1,0,0,0,0.6538461538461539,0.6666666666666665,0.6956521739130435,0.0,0.043478260869565216,0.5454545454545454,0.27586206896551724
3,3,0,0.01866165935719522,0,1,0,1,0.42307692307692313,1.0,0.8260869565217391,0.6363636363636364,0.9130434782608695,0.09090909090909091,0.0
0,0,1,0.16863657993903772,1,0,0,0,0.19230769230769232,0.0,0.6521739130434783,0.0,0.043478260869565216,0.6363636363636364,0.3103448275862069
0,0,1,0.08154026211207284,0,0,1,0,0.5384615384615385,0.6666666666666665,0.34782608695652173,0.5454545454545454,0.8260869565217391,0.2727272727272727,0.3103448275862069
1,1,1,0.08497421321363806,0,0,0,0,0.7692307692307693,0.6666666666666665,0.3913043478260869,0.45454545454545453,0.7826086956521738,0.5454545454545454,0.27586206896551724
4,4,0,0.05836430748652785,1,0,0,0,0.3076923076923077,0.0,0.9565217391304348,0.09090909090909091,0.0,0.45454545454545453,0.034482758620689655
0,0,1,0.21255771481486244,0,0,1,0,0.07692307692307693,0.0,0.5652173913043478,0.0,0.9130434782608695,0.0,0.24137931034482757
0,0,1,0.19632682983293248,0,1,0,0,0.19230769230769232,0.0,1.0,0.09090909090909091,0.8260869565217391,0.8181818181818181,0.6551724137931035
2,2,0,0.05639653775417025,0,1,0,1,0.8846153846153847,0.33333333333333326,0.30434782608695654,0.18181818181818182,0.43478260869565216,0.18181818181818182,0.06896551724137931
0,0,1,0.15667562666392293,0,0,1,0,0.3076923076923077,0.0,0.2608695652173913,0.0,0.8260869565217391,0.8181818181818181,0.41379310344827586
2,2,0,0.024989389476933365,0,1,0,1,0.3076923076923077,0.6666666666666665,0.7826086956521738,1.0,0.9565217391304348,0.0,0.06896551724137931
0,0,1,0.04918138206885908,0,0,1,0,0.5384615384615385,0.6666666666666665,0.2608695652173913,0.09090909090909091,0.4782608695652174,0.36363636363636365,0.13793103448275862
3,3,1,0.10866461744241379,0,0,0,0,0.42307692307692313,0.0,0.8260869565217391,0.7272727272727273,0.3913043478260869,0.18181818181818182,0.41379310344827586
1,1,1,0.13665067585816623,0,1,0,1,0.19230769230769232,0.6666666666666665,0.3913043478260869,0.6363636363636364,0.7826086956521738,0.0,0.24137931034482757
1,1,2,0.19664836083495169,0,0,0,0,0.19230769230769232,0.6666666666666665,0.43478260869565216,0.0,0.21739130434782608,0.45454545454545453,0.6206896551724138
0,0,1,0.06748292670379277,1,0,0,0,0.8846153846153847,0.6666666666666665,0.30434782608695654,0.5454545454545454,0.9130434782608695,0.0,0.41379310344827586
1,1,2,0.1410106362455468,0,0,0,0,0.42307692307692313,1.0,0.21739130434782608,0.9090909090909091,0.8695652173913043,0.45454545454545453,0.44827586206896547
0,0,1,0.11341041503221741,0,1,0,1,0.42307692307692313,1.0,0.34782608695652173,0.0,0.17391304347826086,0.45454545454545453,0.6551724137931035
2,2,1,0.19262279268967114,0,1,0,0,0.19230769230769232,0.0,0.30434782608695654,0.0,0.8260869565217391,0.18181818181818182,0.3793103448275862
0,0,1,0.10935912440677531,0,1,0,1,0.8846153846153847,1.0,0.5652173913043478,0.0,0.17391304347826086,0.45454545454545453,0.4827586206896552
0,0,1,0.0693992514758273,0,0,1,0,0.8846153846153847,1.0,0.4782608695652174,0.45454545454545453,0.8260869565217391,0.2727272727272727,0.2068965517241379
0,0,1,0.17218628220132984,0,0,1,0,0.07692307692307693,0.0,0.43478260869565216,0.36363636363636365,0.043478260869565216,0.6363636363636364,0.4827586206896552
2,2,0,0.039406839607474944,1,0,0,0,0.42307692307692313,1.0,0.30434782608695654,0.18181818181818182,0.43478260869565216,0.09090909090909091,0.034482758620689655
2,2,1,0.08944992476174553,0,0,0,0,0.5384615384615385,0.0,0.3913043478260869,0.5454545454545454,0.6956521739130435,0.36363636363636365,0.1724137931034483
1,1,1,0.1182462413025864,0,1,0,0,0.19230769230769232,0.6666666666666665,0.3913043478260869,0.6363636363636364,0.3913043478260869,0.8181818181818181,0.7931034482758621
1,1,1,0.10860031124200994,0,0,0,0,0.42307692307692313,1.0,0.8695652173913043,0.5454545454545454,0.8695652173913043,0.45454545454545453,0.7586206896551725
0,0,1,0.13650920221727778,0,1,0,1,0.6538461538461539,0.6666666666666665,0.5652173913043478,0.0,0.5217391304347826,0.6363636363636364,0.7586206896551725
1,1,1,0.15937648708088434,0,1,0,0,0.42307692307692313,0.6666666666666665,0.3913043478260869,0.6363636363636364,1.0,0.6363636363636364,0.44827586206896547
1,1,1,0.1332681697169241,0,1,0,0,0.8846153846153847,0.6666666666666665,0.3913043478260869,0.6363636363636364,0.6086956521739131,0.45454545454545453,0.9310344827586207
0,0,0,0.049219965789101386,0,0,1,0,0.3076923076923077,0.33333333333333326,0.2608695652173913,0.0,0.3913043478260869,0.18181818181818182,0.06896551724137931
1,1,1,0.11684436613378263,0,1,0,1,0.6538461538461539,0.6666666666666665,0.34782608695652173,0.45454545454545453,0.5217391304347826,0.0,0.896551724137931
1,1,1,0.08780368603140715,0,1,0,1,0.7692307692307693,0.6666666666666665,0.9130434782608695,0.18181818181818182,0.17391304347826086,0.7272727272727273,0.2068965517241379
0,0,1,0.046943526294805346,0,0,1,0,0.19230769230769232,1.0,0.7391304347826086,1.0,0.9565217391304348,0.9090909090909091,0.10344827586206896
0,0,2,0.06969505999768498,0,0,1,0,0.7692307692307693,0.0,0.3913043478260869,0.8181818181818181,0.9130434782608695,0.36363636363636365,0.3448275862068965
0,0,1,0.05193368744614356,0,0,1,1,0.8846153846153847,1.0,0.43478260869565216,0.36363636363636365,0.043478260869565216,0.5454545454545454,0.4827586206896552
1,1,1,0.15433488096922304,0,1,0,0,0.8846153846153847,0.0,0.8260869565217391,0.8181818181818181,0.8260869565217391,0.7272727272727273,0.7586206896551725
1,1,2,0.15580106233843066,0,0,0,0,0.8846153846153847,0.6666666666666665,0.30434782608695654,0.0,0.043478260869565216,0.36363636363636365,0.5862068965517242
0,0,1,0.18417295795660618,0,1,0,0,0.7692307692307693,0.6666666666666665,0.8695652173913043,1.0,0.8260869565217391,0.0,0.7241379310344828
3,3,0,0.003318199940838297,0,0,1,0,1.0,1.0,0.5652173913043478,0.2727272727272727,0.6086956521739131,0.8181818181818181,0.0
1,1,1,0.11684436613378263,0,1,0,1,0.6538461538461539,0.6666666666666665,0.8695652173913043,0.0,0.7826086956521738,0.2727272727272727,0.7241379310344828
2,2,0,0.02333028950651422,0,0,1,1,0.8846153846153847,0.33333333333333326,0.9130434782608695,0.18181818181818182,0.0,0.09090909090909091,0.034482758620689655
1,1,1,0.08111584118940748,0,1,0,1,0.19230769230769232,0.6666666666666665,0.3913043478260869,0.6363636363636364,0.3913043478260869,0.8181818181818181,0.7931034482758621
0,0,1,0.15811608555296902,0,1,0,1,0.3076923076923077,0.0,0.8695652173913043,0.9090909090909091,0.7826086956521738,0.9090909090909091,0.7241379310344828
2,2,1,0.1353645518500894,0,1,0,0,0.6538461538461539,0.0,0.34782608695652173,0.0,0.6521739130434783,0.2727272727272727,0.2068965517241379
0,0,1,0.04619757437012077,0,0,1,0,0.3076923076923077,0.33333333333333326,0.2608695652173913,0.09090909090909091,0.4782608695652174,0.36363636363636365,0.13793103448275862
1,1,1,0.06822887862847736,0,1,0,1,0.0,0.33333333333333326,0.6956521739130435,0.5454545454545454,0.6956521739130435,0.36363636363636365,0.7586206896551725
0,0,1,0.11105680809743676,1,0,0,0,0.07692307692307693,0.0,0.08695652173913043,0.09090909090909091,0.30434782608695654,0.45454545454545453,0.13793103448275862
1,1,1,0.10165524159839491,0,1,0,1,0.5384615384615385,0.6666666666666665,0.7826086956521738,1.0,0.3913043478260869,0.36363636363636365,0.44827586206896547
0,0,1,0.15392332128663846,0,0,1,0,0.6538461538461539,0.6666666666666665,0.7391304347826086,0.5454545454545454,0.043478260869565216,0.5454545454545454,0.24137931034482757
0,0,1,0.10935912440677531,0,1,0,1,0.42307692307692313,1.0,0.8260869565217391,0.2727272727272727,0.5217391304347826,0.6363636363636364,0.5517241379310345
2,2,0,0.039406839607474944,1,0,0,0,0.3076923076923077,0.33333333333333326,0.30434782608695654,0.18181818181818182,0.43478260869565216,0.09090909090909091,0.034482758620689655
2,2,0,0.06835749102928504,0,0,1,0,0.07692307692307693,0.0,0.21739130434782608,0.9090909090909091,0.34782608695652173,0.7272727272727273,0.034482758620689655
0,0,1,0.19945211117255926,0,0,1,0,0.19230769230769232,0.0,0.30434782608695654,0.09090909090909091,0.9130434782608695,0.0,0.41379310344827586
0,0,1,0.15829614291409977,0,0,1,0,0.7692307692307693,0.6666666666666665,0.6521739130434783,0.0,0.043478260869565216,0.5454545454545454,0.3103448275862069
2,2,0,0.039406839607474944,1,0,0,0,0.0,0.6666666666666665,0.34782608695652173,0.5454545454545454,0.4782608695652174,0.36363636363636365,0.034482758620689655
2,2,0,0.039406839607474944,1,0,0,0,1.0,0.33333333333333326,0.8695652173913043,0.0,0.9565217391304348,0.9090909090909091,0.034482758620689655
2,2,0,0.035034017980013626,0,0,1,0,0.42307692307692313,0.6666666666666665,1.0,1.0,0.08695652173913043,0.8181818181818181,0.034482758620689655
1,1,2,0.16978123030622613,0,0,0,0,0.19230769230769232,1.0,0.3913043478260869,0.9090909090909091,1.0,0.2727272727272727,0.41379310344827586
2,2,0,0.06960503131711959,0,0,0,0,0.0,1.0,0.7391304347826086,0.0,0.8260869565217391,0.8181818181818181,0.034482758620689655
1,1,1,0.13393695420112406,0,0,0,0,0.8846153846153847,0.0,0.8695652173913043,0.5454545454545454,0.34782608695652173,1.0,0.3793103448275862
2,2,1,0.12389232569804381,0,0,0,0,0.07692307692307693,0.0,0.0,0.5454545454545454,0.34782608695652173,0.8181818181818181,0.24137931034482757
1,1,2,0.18389001067482927,0,0,0,0,0.5384615384615385,0.6666666666666665,0.43478260869565216,0.0,0.5652173913043478,0.8181818181818181,0.896551724137931
1,1,1,0.15937648708088434,0,1,0,0,0.3076923076923077,1.0,0.7391304347826086,0.0,0.43478260869565216,1.0,0.5517241379310345
2,2,0,0.029207876223425463,0,1,0,1,0.7692307692307693,0.6666666666666665,0.4782608695652174,0.18181818181818182,0.6086956521739131,0.09090909090909091,0.034482758620689655
1,1,1,0.0317286792792561,1,0,0,0,0.19230769230769232,0.6666666666666665,0.8260869565217391,0.6363636363636364,1.0,0.2727272727272727,0.06896551724137931
0,0,1,0.11949378159042096,0,0,0,0,0.3076923076923077,0.0,0.17391304347826086,0.0,0.8260869565217391,0.2727272727272727,0.4827586206896552
2,2,0,0.0669041709001582,0,0,0,0,0.7692307692307693,0.6666666666666665,0.43478260869565216,0.0,0.5217391304347826,0.8181818181818181,0.034482758620689655
1,1,1,0.16040538628734582,0,1,0,0,0.8846153846153847,0.0,0.9130434782608695,0.18181818181818182,0.3913043478260869,0.2727272727272727,0.3793103448275862
0,0,2,0.11780895913984027,0,1,0,1,1.0,1.0,0.6086956521739131,0.6363636363636364,0.5217391304347826,0.6363636363636364,0.7241379310344828
0,0,2,0.11773179169935566,0,0,0,0,1.0,0.0,0.30434782608695654,0.0,0.8260869565217391,0.2727272727272727,0.3793103448275862
4,4,0,0.045245842604143896,1,0,0,0,1.0,1.0,0.9565217391304348,0.09090909090909091,0.0,0.45454545454545453,0.034482758620689655
0,0,1,0.07364346070248093,0,0,1,0,0.7692307692307693,0.6666666666666665,0.43478260869565216,0.36363636363636365,0.9130434782608695,0.0,0.3103448275862069
1,1,1,0.16040538628734582,0,1,0,0,0.8846153846153847,0.0,0.6956521739130435,1.0,0.6956521739130435,0.36363636363636365,0.7586206896551725
0,0,1,0.031407148277236896,0,0,1,0,0.19230769230769232,0.33333333333333326,0.30434782608695654,0.45454545454545453,0.5652173913043478,0.6363636363636364,0.1724137931034483
0,0,0,0.07937957377850373,0,0,0,0,0.19230769230769232,0.0,0.6086956521739131,0.18181818181818182,0.7391304347826086,0.18181818181818182,0.06896551724137931
0,0,1,0.06114233534397387,0,0,1,0,0.5384615384615385,0.6666666666666665,0.6086956521739131,1.0,0.9565217391304348,0.5454545454545454,0.2068965517241379
0,0,1,0.16661736524635704,0,1,0,0,0.19230769230769232,1.0,0.6521739130434783,0.0,0.8260869565217391,0.0,0.9310344827586207
1,1,1,0.05734826952014713,1,0,0,0,0.3076923076923077,0.6666666666666665,0.7826086956521738,0.09090909090909091,1.0,0.5454545454545454,0.13793103448275862
0,0,2,0.08802232711278021,0,0,0,0,1.0,1.0,0.5217391304347826,0.0,0.8260869565217391,0.2727272727272727,0.2068965517241379
0,0,1,0.07149563360899258,1,0,0,0,0.7692307692307693,0.6666666666666665,0.34782608695652173,0.5454545454545454,0.9130434782608695,0.0,0.3793103448275862
0,0,1,0.15105526474862707,0,0,1,0,0.5384615384615385,1.0,0.43478260869565216,0.0,0.8260869565217391,0.0,0.27586206896551724
0,0,1,0.10143660051702184,0,0,1,0,0.5384615384615385,0.6666666666666665,0.30434782608695654,0.09090909090909091,0.9565217391304348,0.5454545454545454,0.4827586206896552
1,1,0,0.044564196879863155,1,0,0,0,1.0,0.6666666666666665,0.4782608695652174,0.5454545454545454,0.6086956521739131,0.09090909090909091,0.034482758620689655
1,1,1,0.14061193780304296,0,1,0,0,0.42307692307692313,1.0,0.3913043478260869,0.6363636363636364,0.7826086956521738,0.0,0.24137931034482757
1,1,1,0.10198963384049489,0,1,0,1,0.19230769230769232,1.0,0.43478260869565216,0.36363636363636365,0.7391304347826086,0.6363636363636364,0.2068965517241379
1,1,2,0.14499762067058505,0,0,0,0,0.3076923076923077,0.6666666666666665,0.43478260869565216,0.0,0.043478260869565216,0.36363636363636365,0.4827586206896552
1,1,1,0.15262433603848083,0,1,0,0,0.42307692307692313,1.0,0.2608695652173913,0.5454545454545454,0.6956521739130435,0.36363636363636365,0.27586206896551724
3,3,0,0.012796933880364746,1,0,0,0,0.6538461538461539,0.6666666666666665,0.8260869565217391,0.09090909090909091,0.8695652173913043,0.6363636363636364,0.0
1,1,1,0.1332681697169241,0,1,0,0,0.3076923076923077,0.6666666666666665,0.7391304347826086,0.0,0.3913043478260869,0.8181818181818181,0.5172413793103449
2,2,0,0.021349658534075857,1,0,0,0,0.8846153846153847,0.33333333333333326,0.043478260869565216,0.5454545454545454,0.17391304347826086,0.2727272727272727,0.034482758620689655
1,1,2,0.14499762067058505,0,0,0,0,0.7692307692307693,0.6666666666666665,0.43478260869565216,0.0,0.043478260869565216,0.36363636363636365,0.4827586206896552
1,1,0,0.03105989479505614,1,0,0,0,0.19230769230769232,0.33333333333333326,0.17391304347826086,0.7272727272727273,0.30434782608695654,0.2727272727272727,0.034482758620689655
0,0,1,0.0564994276748164,0,0,1,0,1.0,1.0,0.30434782608695654,1.0,0.9565217391304348,0.45454545454545453,0.44827586206896547
0,0,0,0.04426838835800548,0,0,0,0,1.0,1.0,0.21739130434782608,0.18181818181818182,0.34782608695652173,0.0,0.034482758620689655
2,2,1,0.09485164559566833,0,1,0,1,0.5384615384615385,0.0,0.30434782608695654,0.0,0.6956521739130435,0.18181818181818182,0.27586206896551724
1,1,2,0.14769848108754646,0,0,0,0,0.6538461538461539,0.6666666666666665,0.30434782608695654,0.0,0.043478260869565216,0.36363636363636365,0.5862068965517242
0,0,2,0.171954779879876,0,1,0,0,1.0,0.6666666666666665,0.21739130434782608,0.5454545454545454,0.17391304347826086,0.45454545454545453,0.7241379310344828
3,3,0,0.012861240080768586,0,1,0,1,0.3076923076923077,0.6666666666666665,0.8260869565217391,0.6363636363636364,0.9130434782608695,0.09090909090909091,0.0
2,2,0,0.03426234357516751,1,0,0,0,0.5384615384615385,0.6666666666666665,0.2608695652173913,0.09090909090909091,0.34782608695652173,0.9090909090909091,0.034482758620689655
1,1,1,0.09553329131994907,0,0,1,0,0.6538461538461539,0.6666666666666665,0.30434782608695654,0.18181818181818182,0.9565217391304348,0.7272727272727273,0.4827586206896552
0,0,1,0.07692307692307693,0,0,1,0,0.6538461538461539,0.6666666666666665,0.30434782608695654,0.18181818181818182,0.9565217391304348,0.5454545454545454,0.4827586206896552
2,2,0,0.05639653775417025,0,1,0,1,0.8846153846153847,0.6666666666666665,0.8260869565217391,0.9090909090909091,0.9565217391304348,0.9090909090909091,0.06896551724137931
0,0,1,0.11726878705644797,0,0,1,0,0.3076923076923077,1.0,0.17391304347826086,1.0,0.5217391304347826,0.6363636363636364,0.2068965517241379
0,0,1,0.0602291872982393,1,0,0,0,0.5384615384615385,1.0,0.4782608695652174,1.0,0.9565217391304348,0.5454545454545454,0.3103448275862069
0,0,1,0.06802309878718506,1,0,0,0,1.0,0.0,0.17391304347826086,0.8181818181818181,0.6521739130434783,0.5454545454545454,0.3103448275862069
0,0,1,0.05193368744614356,0,0,1,1,1.0,1.0,0.6521739130434783,0.2727272727272727,0.043478260869565216,0.5454545454545454,0.3103448275862069
2,2,2,0.11335897007189433,0,0,0,0,0.07692307692307693,0.0,0.2608695652173913,0.8181818181818181,1.0,1.0,0.5517241379310345
0,0,1,0.07387496302393477,1,0,0,0,0.5384615384615385,0.6666666666666665,0.34782608695652173,0.5454545454545454,0.9130434782608695,0.0,0.3793103448275862
0,0,1,0.05588208815093951,1,0,0,0,0.42307692307692313,1.0,0.7391304347826086,0.5454545454545454,0.043478260869565216,0.5454545454545454,0.24137931034482757
1,1,1,0.10165524159839491,0,1,0,1,0.3076923076923077,0.6666666666666665,0.9130434782608695,0.18181818181818182,0.34782608695652173,0.2727272727272727,0.3448275862068965
2,2,0,0.051573572723882036,0,1,0,1,0.07692307692307693,1.0,0.4782608695652174,0.18181818181818182,0.6086956521739131,0.09090909090909091,0.034482758620689655
3,3,0,0.017246922948310674,0,0,0,0,0.5384615384615385,1.0,0.5652173913043478,1.0,0.6521739130434783,0.45454545454545453,0.0
0,0,1,0.13650920221727778,0,1,0,1,0.6538461538461539,0.6666666666666665,0.7391304347826086,0.5454545454545454,0.17391304347826086,0.45454545454545453,0.3103448275862069
1,1,0,0.026442709606060214,0,0,1,1,0.5384615384615385,0.0,0.3913043478260869,0.0,0.4782608695652174,0.5454545454545454,0.034482758620689655
0,0,2,0.16129281185291885,0,1,0,0,0.5384615384615385,1.0,0.5217391304347826,0.2727272727272727,0.5217391304347826,0.6363636363636364,0.7931034482758621
2,2,0,0.039406839607474944,1,0,0,0,0.0,1.0,0.30434782608695654,0.18181818181818182,0.43478260869565216,0.09090909090909091,0.034482758620689655
3,3,0,0.012796933880364746,1,0,0,0,0.6538461538461539,1.0,0.8260869565217391,0.09090909090909091,0.8695652173913043,0.6363636363636364,0.0
0,0,1,0.10259411212429101,0,0,1,0,0.07692307692307693,1.0,0.2608695652173913,0.0,0.8260869565217391,0.2727272727272727,0.41379310344827586
2,2,1,0.07100690648592337,0,1,0,1,0.7692307692307693,0.0,0.3913043478260869,0.8181818181818181,0.6086956521739131,0.45454545454545453,0.10344827586206896
0,0,1,0.07265314521626175,0,0,1,0,0.3076923076923077,1.0,0.34782608695652173,0.0,0.9130434782608695,0.0,0.41379310344827586
1,1,1,0.1451390943114735,0,1,0,0,0.42307692307692313,1.0,0.8695652173913043,0.0,0.5217391304347826,0.0,0.5172413793103449
1,1,2,0.1410106362455468,0,0,0,0,0.8846153846153847,0.6666666666666665,0.21739130434782608,0.9090909090909091,1.0,0.2727272727272727,0.5517241379310345
1,1,1,0.08780368603140715,0,1,0,1,0.19230769230769232,0.6666666666666665,0.6956521739130435,0.5454545454545454,0.17391304347826086,0.7272727272727273,0.3793103448275862
0,0,1,0.05860867104806246,1,0,0,0,0.42307692307692313,1.0,0.6956521739130435,0.0,0.043478260869565216,0.5454545454545454,0.27586206896551724
0,0,1,0.17742080691420267,0,1,0,0,0.3076923076923077,0.6666666666666665,0.3913043478260869,0.0,0.8260869565217391,0.0,0.3103448275862069
3,3,0,0.008051136290561135,0,0,1,1,0.5384615384615385,0.0,0.5652173913043478,0.18181818181818182,0.6086956521739131,0.5454545454545454,0.0
0,0,1,0.15212274767533085,0,0,1,0,0.3076923076923077,1.0,0.5652173913043478,0.0,0.9130434782608695,0.0,0.24137931034482757
0,0,1,0.15473357941172688,1,0,0,0,0.07692307692307693,0.0,0.08695652173913043,0.6363636363636364,0.34782608695652173,0.5454545454545454,0.13793103448275862
0,0,2,0.11852918858436332,0,0,0,0,0.5384615384615385,0.6666666666666665,0.3913043478260869,0.8181818181818181,0.3913043478260869,0.45454545454545453,0.7586206896551725
1,1,1,0.16242460098002648,0,1,0,0,0.7692307692307693,0.6666666666666665,0.34782608695652173,0.45454545454545453,0.3913043478260869,0.36363636363636365,0.7931034482758621
0,0,1,0.06995228479930035,0,0,1,0,0.19230769230769232,1.0,0.7826086956521738,0.0,0.043478260869565216,0.5454545454545454,0.2068965517241379
0,0,2,0.14494617571026197,0,1,0,1,0.3076923076923077,0.6666666666666665,0.3913043478260869,0.7272727272727273,0.5217391304347826,0.6363636363636364,0.8620689655172414
0,0,1,0.1409334688050622,0,0,1,1,1.0,0.6666666666666665,0.30434782608695654,0.09090909090909091,0.8260869565217391,0.2727272727272727,0.3793103448275862
0,0,1,0.16863657993903772,1,0,0,0,0.07692307692307693,0.0,0.2608695652173913,0.7272727272727273,0.5652173913043478,0.36363636363636365,0.1724137931034483
1,1,2,0.10750710583514461,0,1,0,1,0.19230769230769232,1.0,0.2608695652173913,0.5454545454545454,0.8695652173913043,0.9090909090909091,0.44827586206896547
0,0,1,0.10935912440677531,0,1,0,1,0.19230769230769232,1.0,0.9565217391304348,0.9090909090909091,0.17391304347826086,0.45454545454545453,0.13793103448275862
3,3,0,0.004012706905199798,0,1,0,1,0.8846153846153847,0.0,0.08695652173913043,1.0,0.17391304347826086,0.45454545454545453,0.0
2,2,0,0.04461564184018624,0,0,0,0,1.0,0.33333333333333326,0.9130434782608695,0.09090909090909091,1.0,1.0,0.034482758620689655
2,2,1,0.07810631101050763,0,1,0,1,0.7692307692307693,0.0,0.6956521739130435,1.0,0.4782608695652174,0.45454545454545453,0.5862068965517242
0,0,1,0.06747006546371201,0,0,1,0,0.19230769230769232,1.0,0.4782608695652174,0.7272727272727273,0.9130434782608695,0.0,0.27586206896551724
0,0,2,0.16048255372783043,0,1,0,0,0.3076923076923077,1.0,0.7826086956521738,0.45454545454545453,0.5217391304347826,0.6363636363636364,0.5862068965517242
2,2,0,0.02844906305866011,0,0,1,0,0.19230769230769232,0.33333333333333326,0.9130434782608695,0.18181818181818182,0.0,0.09090909090909091,0.034482758620689655
2,2,0,0.028088948336398595,1,0,0,0,0.7692307692307693,1.0,0.9565217391304348,0.18181818181818182,0.043478260869565216,0.0,0.034482758620689655
0,0,1,0.08764935115043793,1,0,0,0,1.0,0.0,0.2608695652173913,0.7272727272727273,0.6521739130434783,0.5454545454545454,0.24137931034482757
0,0,2,0.1400203207593276,0,0,0,0,0.5384615384615385,1.0,0.21739130434782608,1.0,0.8260869565217391,0.2727272727272727,0.41379310344827586
0,0,2,0.14562782143454273,0,1,0,0,0.7692307692307693,0.0,0.5652173913043478,0.0,0.7826086956521738,0.9090909090909091,0.9655172413793104
1,1,1,0.15667562666392293,0,1,0,0,0.7692307692307693,0.6666666666666665,0.34782608695652173,0.45454545454545453,0.34782608695652173,0.2727272727272727,0.7586206896551725
0,0,1,0.04341954651267475,0,0,1,0,0.19230769230769232,0.33333333333333326,0.30434782608695654,0.0,0.5217391304347826,1.0,0.13793103448275862
1,1,1,0.12008539863413631,0,0,0,0,0.7692307692307693,0.6666666666666665,0.43478260869565216,0.0,0.8695652173913043,0.45454545454545453,0.3103448275862069
2,2,1,0.15171118799274624,0,1,0,0,0.6538461538461539,0.0,0.9565217391304348,0.9090909090909091,0.3913043478260869,0.5454545454545454,0.3103448275862069
2,2,0,0.046866358854320736,0,0,1,0,0.42307692307692313,0.33333333333333326,0.3913043478260869,0.8181818181818181,0.5217391304347826,0.6363636363636364,0.034482758620689655
0,0,2,0.18073900685504096,0,1,0,1,0.8846153846153847,1.0,0.4782608695652174,0.7272727272727273,0.8260869565217391,0.0,0.2068965517241379
1,1,1,0.16747906833176854,0,1,0,0,0.7692307692307693,0.6666666666666665,0.8695652173913043,0.0,0.34782608695652173,0.2727272727272727,0.3793103448275862
0,0,1,0.09193214409733386,0,0,0,0,0.19230769230769232,1.0,0.5652173913043478,0.5454545454545454,1.0,0.0,0.27586206896551724
1,1,0,0.030686918832713846,0,0,0,0,0.07692307692307693,0.6666666666666665,0.8695652173913043,0.8181818181818181,1.0,0.36363636363636365,0.034482758620689655
1,1,1,0.15937648708088434,0,1,0,0,0.3076923076923077,1.0,0.8695652173913043,0.45454545454545453,0.3913043478260869,0.8181818181818181,0.41379310344827586
0,0,1,0.07827350713155762,0,0,1,0,1.0,0.0,0.2608695652173913,0.0,0.6521739130434783,0.5454545454545454,0.27586206896551724
0,0,1,0.08154026211207284,0,0,1,0,0.5384615384615385,0.6666666666666665,0.3913043478260869,0.2727272727272727,0.8260869565217391,0.2727272727272727,0.3103448275862069
0,0,1,0.14942188725836944,0,0,1,0,1.0,0.6666666666666665,0.6521739130434783,0.0,0.043478260869565216,0.5454545454545454,0.3103448275862069
2,2,2,0.14115210988643526,0,0,0,0,0.42307692307692313,0.0,0.2608695652173913,0.9090909090909091,0.4782608695652174,0.36363636363636365,0.9310344827586207
0,0,1,0.10935912440677531,0,1,0,1,0.07692307692307693,1.0,0.9565217391304348,0.9090909090909091,0.17391304347826086,0.45454545454545453,0.13793103448275862
2,2,0,0.07035098324180418,0,1,0,0,0.5384615384615385,0.6666666666666665,0.7826086956521738,1.0,0.9565217391304348,0.0,0.06896551724137931
3,3,1,0.1367921494990547,0,0,1,0,0.19230769230769232,0.0,0.34782608695652173,0.8181818181818181,0.3913043478260869,0.45454545454545453,0.7931034482758621
1,1,1,0.1205741257572055,0,1,0,1,0.8846153846153847,0.0,0.8260869565217391,0.8181818181818181,0.3913043478260869,0.2727272727272727,0.41379310344827586
0,0,1,0.061489588826154615,0,1,0,1,0.7692307692307693,0.0,0.5652173913043478,0.0,0.7826086956521738,0.9090909090909091,0.13793103448275862
0,0,1,0.07195863825190024,0,0,1,0,0.19230769230769232,1.0,0.2608695652173913,0.7272727272727273,0.8260869565217391,0.2727272727272727,0.3793103448275862
0,0,2,0.10017619898910653,0,0,0,0,0.8846153846153847,1.0,0.5217391304347826,0.0,0.30434782608695654,0.7272727272727273,0.6206896551724138
1,1,1,0.09553329131994907,0,0,1,0,0.0,0.6666666666666665,0.30434782608695654,0.18181818181818182,0.43478260869565216,0.8181818181818181,0.896551724137931
0,0,1,0.0423777860661325,1,0,0,0,0.3076923076923077,0.6666666666666665,0.30434782608695654,0.6363636363636364,0.5217391304347826,0.18181818181818182,0.10344827586206896
1,1,1,0.11130117165897135,0,0,0,0,0.3076923076923077,1.0,0.43478260869565216,0.0,0.8695652173913043,0.45454545454545453,0.3103448275862069
1,1,0,0.03916247604594035,1,0,0,0,1.0,0.6666666666666665,0.9130434782608695,0.45454545454545453,0.0,0.09090909090909091,0.034482758620689655
3,3,0,0.029452239784960064,1,0,0,0,0.5384615384615385,1.0,0.2608695652173913,0.45454545454545453,0.30434782608695654,1.0,0.0
0,0,1,0.06476920504675061,0,0,1,0,1.0,1.0,0.8260869565217391,0.0,0.043478260869565216,0.5454545454545454,0.1724137931034483
1,1,0,0.034416678456136746,0,0,0,0,0.7692307692307693,0.0,0.8695652173913043,0.8181818181818181,1.0,0.36363636363636365,0.034482758620689655
